decision,file,file_size,file_size_bytes,guid,imdb_id,imdb_id_hint,imdb_rating,imdb_votes,library,misidentified_hint,omdb_json,plex_rating,poster_url,rating_key,reason,rt_score,source,thumb,title,trailer_url,wikidata_id,wikipedia_title,year
MAYBE,"/mnt/ADULTOS_VOL_00/00.Movies/01. Accion/Firefox, el arma definitiva (1982).mkv",4729485805,4729485805,plex://movie/5d7768353c3c2a001fbce4bb,tt0083943,tt0083943,5.9,30446,Películas,,"{""Title"": ""Firefox"", ""Year"": ""1982"", ""Rated"": ""PG"", ""Released"": ""18 Jun 1982"", ""Runtime"": ""136 min"", ""Genre"": ""Action, Adventure, Thriller"", ""Director"": ""Clint Eastwood"", ""Writer"": ""Alex Lasker, Wendell Wellman, Craig Thomas"", ""Actors"": ""Clint Eastwood, Freddie Jones, David Huffman"", ""Plot"": ""A retired air force pilot is sent into the Soviet Union on a mission to steal a prototype jet fighter that can be partially controlled by neuralink."", ""Language"": ""English, Russian"", ""Country"": ""United States, Austria, Greenland"", ""Awards"": ""N/A"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BOTk1MTNjMTUtYjY4Mi00OGI5LTg5ZDgtODliNTM1ZDQyZWNmXkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""5.9/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""41%""}, {""Source"": ""Metacritic"", ""Value"": ""44/100""}], ""Metascore"": ""44"", ""imdbRating"": ""5.9"", ""imdbVotes"": ""30,446"", ""imdbID"": ""tt0083943"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$46,708,276"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BOTk1MTNjMTUtYjY4Mi00OGI5LTg5ZDgtODliNTM1ZDQyZWNmXkEyXkFqcGc@._V1_SX300.jpg,23901,score_bayes=5.99 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,41,plex,/library/metadata/23901/thumb/1761795086,"Firefox, el arma definitiva",N/A,,,1982
MAYBE,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Los Pitufos - La aldea escondida (2017).mkv,2426734116,2426734116,plex://movie/5d7769a247dd6e001f6c8244,tt2398241,tt2398241,6.0,26667,Animación 3D,Title mismatch: Plex='Los Pitufos: La aldea escondida' vs OMDb='Smurfs: The Lost Village' (sim=0.30),"{""Title"": ""Smurfs: The Lost Village"", ""Year"": ""2017"", ""Rated"": ""PG"", ""Released"": ""07 Apr 2017"", ""Runtime"": ""90 min"", ""Genre"": ""Animation, Adventure, Comedy"", ""Director"": ""Kelly Asbury"", ""Writer"": ""Stacey Harman, Pamela Ribon, Peyo"", ""Actors"": ""Demi Lovato, Rainn Wilson, Joe Manganiello"", ""Plot"": ""A mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history."", ""Language"": ""English"", ""Country"": ""United States, Hong Kong, China, Czech Republic, United Kingdom, Canada, Belgium"", ""Awards"": ""1 win & 6 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMGVlYjY0ZTQtMDVkNS00NzNlLWE5NmMtODY1MjJmNTI5MTAxXkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.0/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""41%""}, {""Source"": ""Metacritic"", ""Value"": ""40/100""}], ""Metascore"": ""40"", ""imdbRating"": ""6.0"", ""imdbVotes"": ""26,667"", ""imdbID"": ""tt2398241"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$45,020,282"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMGVlYjY0ZTQtMDVkNS00NzNlLWE5NmMtODY1MjJmNTI5MTAxXkEyXkFqcGc@._V1_SX300.jpg,24340,score_bayes=6.35 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,41,plex,/library/metadata/24340/thumb/1762652382,Los Pitufos: La aldea escondida,N/A,,,2017
MAYBE,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Otros/Ballerina.(2016).mkv,1524406899,1524406899,plex://movie/5d776ba97a53e9001e72c685,tt2261287,tt2261287,6.8,25978,Animación 3D,Title mismatch: Plex='Ballerina' vs OMDb='Leap!' (sim=0.46),"{""Title"": ""Leap!"", ""Year"": ""2016"", ""Rated"": ""PG"", ""Released"": ""25 Aug 2017"", ""Runtime"": ""89 min"", ""Genre"": ""Animation, Adventure, Comedy"", ""Director"": ""Eric Summer, Éric Warin"", ""Writer"": ""Eric Summer, Laurent Zeitoun, Carol Noble"", ""Actors"": ""Elle Fanning, Dane DeHaan, Carly Rae Jepsen"", ""Plot"": ""An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera House."", ""Language"": ""English"", ""Country"": ""France, Canada"", ""Awards"": ""1 win & 3 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMzk4OWU4M2UtMTBjMC00YjQ5LWE0NzItNGE0YTU2OGQxZGY2XkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.8/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""52%""}, {""Source"": ""Metacritic"", ""Value"": ""48/100""}], ""Metascore"": ""48"", ""imdbRating"": ""6.8"", ""imdbVotes"": ""25,978"", ""imdbID"": ""tt2261287"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$24,702,560"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",5.2,https://m.media-amazon.com/images/M/MV5BMzk4OWU4M2UtMTBjMC00YjQ5LWE0NzItNGE0YTU2OGQxZGY2XkEyXkFqcGc@._V1_SX300.jpg,14005,score_bayes=6.93 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,52,plex,/library/metadata/14005/thumb/1762568252,Ballerina,N/A,,,2016
MAYBE,/mnt/Infantil_01/03. Peliculas animación/02. Animacion 3D/Disney/Marte Necesita Madres (2011).mkv,2106877479,2106877479,plex://movie/5d77688afb0d55001f513774,tt1305591,tt1305591,5.4,24948,Animación 3D,,"{""Title"": ""Mars Needs Moms"", ""Year"": ""2011"", ""Rated"": ""PG"", ""Released"": ""11 Mar 2011"", ""Runtime"": ""88 min"", ""Genre"": ""Animation, Adventure, Family"", ""Director"": ""Simon Wells"", ""Writer"": ""Simon Wells, Wendy Wells, Berkeley Breathed"", ""Actors"": ""Seth Green, Joan Cusack, Dan Fogler"", ""Plot"": ""A young boy named Milo gains a deeper appreciation for his mom after Martians come to Earth to take her away."", ""Language"": ""English"", ""Country"": ""United States, United Kingdom"", ""Awards"": ""2 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BOTA0MTQ2Mzc3N15BMl5BanBnXkFtZTcwNzA4ODAwNA@@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""5.4/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""34%""}, {""Source"": ""Metacritic"", ""Value"": ""49/100""}], ""Metascore"": ""49"", ""imdbRating"": ""5.4"", ""imdbVotes"": ""24,948"", ""imdbID"": ""tt1305591"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$21,392,758"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",3.4,https://m.media-amazon.com/images/M/MV5BOTA0MTQ2Mzc3N15BMl5BanBnXkFtZTcwNzA4ODAwNA@@._V1_SX300.jpg,14722,score_bayes=5.94 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,34,plex,/library/metadata/14722/thumb/1762652251,Marte necesita madres,N/A,,,2011
MAYBE,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/Memories 02 Bomba Fétida (1995).mkv,2183591593,2183591593,plex://movie/5d9f357a68e4c8001fb5fcd4,tt0113799,tt0113799,7.5,23464,Anime,,"{""Title"": ""Memories"", ""Year"": ""1995"", ""Rated"": ""PG-13"", ""Released"": ""23 Dec 1995"", ""Runtime"": ""113 min"", ""Genre"": ""Animation, Drama, Horror"", ""Director"": ""Katsuhiro Ôtomo, Kôji Morimoto, Tensai Okamura"", ""Writer"": ""Katsuhiro Ôtomo, Satoshi Kon"", ""Actors"": ""Tsutomu Isobe, Shôzô Îzuka, Kôichi Yamadera"", ""Plot"": ""Three separate science-fiction stories by three prominent Japanese animators."", ""Language"": ""Japanese, English, Italian"", ""Country"": ""Japan"", ""Awards"": ""1 win total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BNmMzOTVhNjAtMmIxYS00NzA0LWFmNzYtMTQ0NjYwMjlkMzM0XkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""7.5/10""}], ""Metascore"": ""N/A"", ""imdbRating"": ""7.5"", ""imdbVotes"": ""23,464"", ""imdbID"": ""tt0113799"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""N/A"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BNmMzOTVhNjAtMmIxYS00NzA0LWFmNzYtMTQ0NjYwMjlkMzM0XkEyXkFqcGc@._V1_SX300.jpg,23674,score_bayes=7.48 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,,plex,/library/metadata/23674/thumb/1763607754,Memories 2 : Stink Bomb,N/A,,,1995
MAYBE,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/Memories 03 Carne de Cañón (1995).mkv,1574095248,1574095248,plex://movie/5d9f357a68e4c8001fb5fcd4,tt0113799,tt0113799,7.5,23464,Anime,,"{""Title"": ""Memories"", ""Year"": ""1995"", ""Rated"": ""PG-13"", ""Released"": ""23 Dec 1995"", ""Runtime"": ""113 min"", ""Genre"": ""Animation, Drama, Horror"", ""Director"": ""Katsuhiro Ôtomo, Kôji Morimoto, Tensai Okamura"", ""Writer"": ""Katsuhiro Ôtomo, Satoshi Kon"", ""Actors"": ""Tsutomu Isobe, Shôzô Îzuka, Kôichi Yamadera"", ""Plot"": ""Three separate science-fiction stories by three prominent Japanese animators."", ""Language"": ""Japanese, English, Italian"", ""Country"": ""Japan"", ""Awards"": ""1 win total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BNmMzOTVhNjAtMmIxYS00NzA0LWFmNzYtMTQ0NjYwMjlkMzM0XkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""7.5/10""}], ""Metascore"": ""N/A"", ""imdbRating"": ""7.5"", ""imdbVotes"": ""23,464"", ""imdbID"": ""tt0113799"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""N/A"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BNmMzOTVhNjAtMmIxYS00NzA0LWFmNzYtMTQ0NjYwMjlkMzM0XkEyXkFqcGc@._V1_SX300.jpg,29487,score_bayes=7.48 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,,plex,/library/metadata/29487/thumb/1763607754,Memories 3 : Carne de cañon,N/A,,,1995
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/Pelé Birth Of A Legend (2016).mkv,2809601810,2809601810,plex://movie/5d776a8afb0d55001f549107,tt0995868,tt0995868,7.1,22436,Películas,Title mismatch: Plex='Pelé: El nacimiento de una leyenda' vs OMDb='Pele: Birth of a Legend' (sim=0.44),"{""Title"": ""Pele: Birth of a Legend"", ""Year"": ""2016"", ""Rated"": ""PG"", ""Released"": ""13 May 2016"", ""Runtime"": ""107 min"", ""Genre"": ""Biography, Drama, Sport"", ""Director"": ""Jeff Zimbalist, Michael Zimbalist"", ""Writer"": ""Jeff Zimbalist, Michael Zimbalist"", ""Actors"": ""Vincent D'Onofrio, Rodrigo Santoro, Diego Boneta"", ""Plot"": ""Pele's meteoric rise from the slums of Sao Paulo to leading Brazil to its first World Cup victory at the age of 17 is chronicled in this biographical drama."", ""Language"": ""English, Portuguese, Swedish"", ""Country"": ""United States"", ""Awards"": ""N/A"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTg2NzQwMzQyMF5BMl5BanBnXkFtZTgwNzkzODk2ODE@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""7.1/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""33%""}, {""Source"": ""Metacritic"", ""Value"": ""39/100""}], ""Metascore"": ""39"", ""imdbRating"": ""7.1"", ""imdbVotes"": ""22,436"", ""imdbID"": ""tt0995868"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$57,046"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMTg2NzQwMzQyMF5BMl5BanBnXkFtZTgwNzkzODk2ODE@._V1_SX300.jpg,20693,score_bayes=7.16 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,33,plex,/library/metadata/20693/thumb/1756260651,Pelé: El nacimiento de una leyenda,N/A,,,2016
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/06. Hechos reales/El editor de libros (2016).mkv,2295387999,2295387999,plex://movie/5d776acf96b655001fdfa075,tt1703957,tt1703957,6.5,22140,Películas,Title mismatch: Plex='El editor de libros' vs OMDb='Genius' (sim=0.24),"{""Title"": ""Genius"", ""Year"": ""2016"", ""Rated"": ""PG-13"", ""Released"": ""10 Jun 2016"", ""Runtime"": ""104 min"", ""Genre"": ""Biography, Drama"", ""Director"": ""Michael Grandage"", ""Writer"": ""John Logan, A. Scott Berg"", ""Actors"": ""Colin Firth, Jude Law, Nicole Kidman"", ""Plot"": ""A chronicle of Max Perkins's time as the book editor at Scribner, where he oversaw works by Thomas Wolfe, Ernest Hemingway, F. Scott Fitzgerald and others."", ""Language"": ""English, Spanish"", ""Country"": ""United Kingdom, United States"", ""Awards"": ""1 win & 6 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMjMwNzM3NzY0M15BMl5BanBnXkFtZTgwODMwMjQ1ODE@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.5/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""52%""}, {""Source"": ""Metacritic"", ""Value"": ""56/100""}], ""Metascore"": ""56"", ""imdbRating"": ""6.5"", ""imdbVotes"": ""22,140"", ""imdbID"": ""tt1703957"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$1,361,045"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMjMwNzM3NzY0M15BMl5BanBnXkFtZTgwODMwMjQ1ODE@._V1_SX300.jpg,20886,score_bayes=6.74 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,52,plex,/library/metadata/20886/thumb/1756260718,El editor de libros,N/A,,,2016
MAYBE,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/HD/Evangelion 3.0 You Can (Not) Redo (2012).mkv,2969590767,2969590767,plex://movie/5d7768b9431c830024c1468f,tt0860907,tt0860907,6.9,21004,Anime,,"{""Title"": ""Evangelion: 3.0 You Can (Not) Redo"", ""Year"": ""2012"", ""Rated"": ""TV-14"", ""Released"": ""17 Nov 2012"", ""Runtime"": ""96 min"", ""Genre"": ""Animation, Action, Drama"", ""Director"": ""Mahiro Maeda, Masayuki, Kazuya Tsurumaki"", ""Writer"": ""Hideaki Anno"", ""Actors"": ""Megumi Ogata, Megumi Hayashibara, Yûko Miyamura"", ""Plot"": ""Fourteen years have passed since the near Third Impact. Most of the world has changed, except for Shinji Ikari, who awakens in a strange new environment without having aged."", ""Language"": ""English, German, Spanish, French, Catalan, Russian, Italian, Korean, Thai, Cantonese, Japanese"", ""Country"": ""Japan"", ""Awards"": ""2 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BYzA1ODE4Y2EtYjNmYy00MjkwLTk4ZTktNzFhODZkMjMyMjI2XkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.9/10""}, {""Source"": ""Metacritic"", ""Value"": ""45/100""}], ""Metascore"": ""45"", ""imdbRating"": ""6.9"", ""imdbVotes"": ""21,004"", ""imdbID"": ""tt0860907"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$174,945"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",2.0,https://m.media-amazon.com/images/M/MV5BYzA1ODE4Y2EtYjNmYy00MjkwLTk4ZTktNzFhODZkMjMyMjI2XkEyXkFqcGc@._V1_SX300.jpg,17417,score_bayes=7.02 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,,plex,/library/metadata/17417/thumb/1765942214,Evangelion: 3.0 You Can (Not) Redo,N/A,,,2012
MAYBE,/mnt/Infantil_01/03. Peliculas animación infantil/03. Anime/SD/Jin Roh.avi,707448832,707448832,plex://movie/5d77682861141d001fb136ca,tt0193253,tt0193253,7.3,20441,Anime,,"{""Title"": ""Jin-Roh: The Wolf Brigade"", ""Year"": ""1999"", ""Rated"": ""R"", ""Released"": ""17 Nov 1999"", ""Runtime"": ""102 min"", ""Genre"": ""Animation, Drama, Sci-Fi"", ""Director"": ""Kenji Kamiyama, Hiroyuki Okiura"", ""Writer"": ""Mamoru Oshii"", ""Actors"": ""Michael Dobson, Yoshikazu Fujiki, Sumi Mutoh"", ""Plot"": ""A traumatized member of an elite para-military police force falls for the sister of a female terrorist courier who died in front of him on duty."", ""Language"": ""Japanese"", ""Country"": ""Japan"", ""Awards"": ""4 wins & 2 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMzE0NWM3NzctNmE3MS00OTBmLWJiNGEtYTU0N2ZjYzQyNjZiXkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""7.3/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""52%""}, {""Source"": ""Metacritic"", ""Value"": ""59/100""}], ""Metascore"": ""59"", ""imdbRating"": ""7.3"", ""imdbVotes"": ""20,441"", ""imdbID"": ""tt0193253"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$94,591"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",5.2,https://m.media-amazon.com/images/M/MV5BMzE0NWM3NzctNmE3MS00OTBmLWJiNGEtYTU0N2ZjYzQyNjZiXkEyXkFqcGc@._V1_SX300.jpg,15503,score_bayes=7.30 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,52,plex,/library/metadata/15503/thumb/1764725696,Jin-Roh: La brigada del lobo,N/A,,,1999
MAYBE,/mnt/Infantil_01/04.Cortos de animacion/SD/Disney/Otros/Enredados Para Siempre.avi,81605674,81605674,plex://movie/5d7768cadecfcd001f2f2ae4,tt2112281,tt2112281,7.5,19998,Cortos animación,Title mismatch: Plex='Enredados : Enredados para siempre' vs OMDb='Tangled Ever After' (sim=0.32),"{""Title"": ""Tangled Ever After"", ""Year"": ""2012"", ""Rated"": ""G"", ""Released"": ""13 Jan 2012"", ""Runtime"": ""6 min"", ""Genre"": ""Animation, Short, Adventure"", ""Director"": ""Nathan Greno, Byron Howard"", ""Writer"": ""Nathan Greno, Byron Howard, Mark Kennedy"", ""Actors"": ""Mandy Moore, Zachary Levi, Alan Dale"", ""Plot"": ""Rapunzel and Flynn Rider have their wedding, but Pascal and Maximus must recover the rings they lose in mid-ceremony."", ""Language"": ""English"", ""Country"": ""United States"", ""Awards"": ""N/A"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTgzNDAxNDg2Nl5BMl5BanBnXkFtZTcwNzMzNTIyNw@@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""7.5/10""}], ""Metascore"": ""N/A"", ""imdbRating"": ""7.5"", ""imdbVotes"": ""19,998"", ""imdbID"": ""tt2112281"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""N/A"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMTgzNDAxNDg2Nl5BMl5BanBnXkFtZTcwNzMzNTIyNw@@._V1_SX300.jpg,26925,score_bayes=7.43 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,,plex,/library/metadata/26925/thumb/1763607871,Enredados : Enredados para siempre,N/A,,,2012
MAYBE,/mnt/ADULTOS_VOL_00/00.Movies/03. Comedia/Ocho Apelllidos Vascos (2014).mkv,2433585313,2433585313,plex://movie/5d776a7547dd6e001f6d2fe7,tt2955316,tt2955316,6.5,18983,Películas,Title mismatch: Plex='Ocho apellidos vascos' vs OMDb='Spanish Affair' (sim=0.23),"{""Title"": ""Spanish Affair"", ""Year"": ""2014"", ""Rated"": ""N/A"", ""Released"": ""14 Mar 2014"", ""Runtime"": ""98 min"", ""Genre"": ""Comedy, Romance"", ""Director"": ""Emilio Martínez Lázaro"", ""Writer"": ""Borja Cobeaga, Diego San José"", ""Actors"": ""Clara Lago, Dani Rovira, Carmen Machi"", ""Plot"": ""Rafael, a Sevillian who has never left Andalucia, decides to leave his homeland to follow Amaia, a Basque girl unlike other women whom he has ever known."", ""Language"": ""Spanish, Basque"", ""Country"": ""Spain"", ""Awards"": ""11 wins & 14 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMjI5NTM0MDg5Nl5BMl5BanBnXkFtZTgwNjQxNTYxMjE@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.5/10""}], ""Metascore"": ""N/A"", ""imdbRating"": ""6.5"", ""imdbVotes"": ""18,983"", ""imdbID"": ""tt2955316"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""N/A"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",6.0,https://m.media-amazon.com/images/M/MV5BMjI5NTM0MDg5Nl5BMl5BanBnXkFtZTgwNjQxNTYxMjE@._V1_SX300.jpg,20578,score_bayes=6.77 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,,plex,/library/metadata/20578/thumb/1756087487,Ocho apellidos vascos,N/A,,,2014
MAYBE,/mnt/Infantil_01/03. Peliculas animación/01. Dibujos clasicos/02. Otros productores/La espada magica (1998).mkv,1786583993,1786583993,plex://movie/5d9f352b6fc551001ef80dfc,tt0120800,tt0120800,6.3,18897,Animación 2D,Title mismatch: Plex='La espada mágica' vs OMDb='Quest for Camelot' (sim=0.36),"{""Title"": ""Quest for Camelot"", ""Year"": ""1998"", ""Rated"": ""G"", ""Released"": ""15 May 1998"", ""Runtime"": ""86 min"", ""Genre"": ""Animation, Adventure, Comedy"", ""Director"": ""Frederik Du Chau"", ""Writer"": ""Vera Chapman, Kirk DeMicco, William Schifrin"", ""Actors"": ""Jessalyn Gilsig, Cary Elwes, Andrea Corr"", ""Plot"": ""An adventurous girl, a young blind hermit, and a goofy two-headed dragon race to find the lost sword Excalibur to save King Arthur and Camelot from disaster."", ""Language"": ""English"", ""Country"": ""United States, France, Luxembourg, Germany, Canada, United Kingdom"", ""Awards"": ""Nominated for 1 Oscar. 1 win & 6 nominations total"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BNTJlMTYxZGQtYjVhNC00MjFmLWI0ZjUtNzE1NjI0ZTVhZjg4XkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.3/10""}, {""Source"": ""Rotten Tomatoes"", ""Value"": ""43%""}, {""Source"": ""Metacritic"", ""Value"": ""50/100""}], ""Metascore"": ""50"", ""imdbRating"": ""6.3"", ""imdbVotes"": ""18,897"", ""imdbID"": ""tt0120800"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""$22,510,798"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",4.3,https://m.media-amazon.com/images/M/MV5BNTJlMTYxZGQtYjVhNC00MjFmLWI0ZjUtNzE1NjI0ZTVhZjg4XkEyXkFqcGc@._V1_SX300.jpg,28768,score_bayes=6.39 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,43,plex,/library/metadata/28768/thumb/1761789195,La espada mágica,N/A,,,1998
MAYBE,/mnt/Infantil_01/04.Cortos de animacion/HD/Disney/Frozen Fever (2015).mkv,493947060,493947060,plex://movie/5d776b79ad5437001f7a0a15,tt4007502,tt4007502,6.7,18787,Cortos animación,,"{""Title"": ""Frozen Fever"", ""Year"": ""2015"", ""Rated"": ""G"", ""Released"": ""13 Mar 2015"", ""Runtime"": ""8 min"", ""Genre"": ""Animation, Short, Adventure"", ""Director"": ""Chris Buck, Jennifer Lee"", ""Writer"": ""Chris Buck, Jennifer Lee, Marc Smith"", ""Actors"": ""Kristen Bell, Idina Menzel, Jonathan Groff"", ""Plot"": ""On Anna's birthday, Elsa and Kristoff are determined to give her the best celebration ever, but Elsa's icy powers may put more than just the party at risk."", ""Language"": ""English"", ""Country"": ""United States, Japan"", ""Awards"": ""N/A"", ""Poster"": ""https://m.media-amazon.com/images/M/MV5BMTNmNTU0ZjQtOTMwMC00NGVjLWJmNTgtZTIyYmQwNTI0NzY2XkEyXkFqcGc@._V1_SX300.jpg"", ""Ratings"": [{""Source"": ""Internet Movie Database"", ""Value"": ""6.7/10""}], ""Metascore"": ""N/A"", ""imdbRating"": ""6.7"", ""imdbVotes"": ""18,787"", ""imdbID"": ""tt4007502"", ""Type"": ""movie"", ""DVD"": ""N/A"", ""BoxOffice"": ""N/A"", ""Production"": ""N/A"", ""Website"": ""N/A"", ""Response"": ""True""}",,https://m.media-amazon.com/images/M/MV5BMTNmNTU0ZjQtOTMwMC00NGVjLWJmNTgtZTIyYmQwNTI0NzY2XkEyXkFqcGc@._V1_SX300.jpg,26911,score_bayes=6.90 entre umbral DELETE=4.90 y KEEP=7.60 (evidencia intermedia).,,plex,/library/metadata/26911/thumb/1763607795,Frozen : Frozen Fever,N/A,,,2015
